timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:43:35.946, 68, 50.75 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:36.946, 68, 50.77 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:37.946, 68, 50.44 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:38.946, 68, 50.87 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:39.947, 68, 50.61 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:40.947, 68, 50.20 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:41.948, 68, 49.91 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:42.949, 62, 23.07 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:43.949, 70, 36.51 W, 2437 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:44.950, 69, 65.51 W, 2424 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:45.950, 68, 51.24 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:46.951, 68, 51.04 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:47.952, 68, 50.75 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:48.952, 68, 50.92 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:49.952, 69, 50.98 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:50.953, 69, 50.96 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:51.954, 69, 50.78 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:52.954, 69, 38.34 W, 2418 MHz, [N/A], 36 %, [N/A]
2026/07/19 12:43:53.954, 67, 50.35 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:54.954, 70, 48.00 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:55.955, 71, 63.97 W, 2431 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:56.955, 69, 53.79 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:57.956, 69, 50.88 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:58.956, 69, 50.78 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:59.956, 69, 50.81 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:00.956, 69, 51.02 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:01.957, 69, 50.34 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:02.957, 69, 50.15 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:03.957, 66, 48.55 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:04.958, 67, 25.47 W, 2437 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:44:05.958, 68, 45.39 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:06.958, 68, 46.21 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:07.958, 69, 48.84 W, 2444 MHz, [N/A], 91 %, [N/A]
2026/07/19 12:44:08.959, 69, 51.49 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:09.959, 69, 51.56 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:10.960, 69, 51.51 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:11.961, 69, 51.54 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:12.961, 69, 50.67 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:13.961, 69, 50.71 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:14.961, 69, 50.83 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:15.962, 64, 41.80 W, 2424 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:16.963, 66, 21.25 W, 2418 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:44:17.963, 68, 48.43 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:18.963, 68, 49.29 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:19.964, 68, 49.78 W, 2437 MHz, [N/A], 91 %, [N/A]
2026/07/19 12:44:20.964, 69, 51.52 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:21.965, 69, 51.46 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:22.965, 69, 51.40 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:23.965, 69, 51.37 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:24.966, 69, 51.47 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:25.966, 69, 50.74 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:26.967, 69, 49.19 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:27.967, 63, 31.61 W, 2411 MHz, [N/A], 89 %, [N/A]
2026/07/19 12:44:28.967, 67, 43.52 W, 2444 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:44:29.967, 68, 46.05 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:30.968, 68, 46.03 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:31.968, 69, 48.71 W, 2437 MHz, [N/A], 89 %, [N/A]
2026/07/19 12:44:32.968, 69, 51.44 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:33.969, 69, 51.41 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:34.969, 69, 51.37 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:35.970, 69, 50.83 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:36.971, 69, 50.75 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:37.971, 69, 50.33 W, 2444 MHz, [N/A], 95 %, [N/A]
